"model","scenario","ensemble","year","variable","value"
"MIROC-ES2L","ssp119","r10i1p1f2",1864,"sst",0.0385668515745098
"MIROC-ES2L","ssp119","r10i1p1f2",1864,"land_tas",0.13774411764706
"MIROC-ES2L","ssp119","r10i1p1f2",1865,"global_tas",-0.0200406465926903
"MIROC-ES2L","ssp119","r10i1p1f2",1865,"sst",-0.0464923984254902
"MIROC-ES2L","ssp119","r10i1p1f2",1865,"land_tas",0.0264641176470377
"MIROC-ES2L","ssp119","r10i1p1f2",1866,"global_tas",0.0676701831538367
"MIROC-ES2L","ssp119","r10i1p1f2",1866,"sst",0.0175980215745098
"MIROC-ES2L","ssp119","r10i1p1f2",1866,"land_tas",0.11562411764703
"MIROC-ES2L","ssp119","r10i1p1f2",1867,"global_tas",0.126172096803259
"MIROC-ES2L","ssp119","r10i1p1f2",1867,"sst",0.0877996915745098
"MIROC-ES2L","ssp119","r10i1p1f2",1867,"land_tas",0.135524117647037
"MIROC-ES2L","ssp119","r10i1p1f2",1868,"global_tas",0.110407353342168
"MIROC-ES2L","ssp119","r10i1p1f2",1868,"sst",0.0948200515745098
"MIROC-ES2L","ssp119","r10i1p1f2",1868,"land_tas",0.13863411764703
"MIROC-ES2L","ssp119","r10i1p1f2",1869,"global_tas",0.0665740035123576
"MIROC-ES2L","ssp119","r10i1p1f2",1869,"sst",0.0539634415745098
"MIROC-ES2L","ssp119","r10i1p1f2",1869,"land_tas",0.109944117647046
"MIROC-ES2L","ssp119","r10i1p1f2",1870,"global_tas",0.0505470477721133
"MIROC-ES2L","ssp119","r10i1p1f2",1870,"sst",0.0554507715745098
"MIROC-ES2L","ssp119","r10i1p1f2",1870,"land_tas",0.0407341176470482
"MIROC-ES2L","ssp119","r10i1p1f2",1871,"global_tas",-0.0858406901434137
"MIROC-ES2L","ssp119","r10i1p1f2",1871,"sst",-0.0225296484254902
"MIROC-ES2L","ssp119","r10i1p1f2",1871,"land_tas",-0.180455882352931
"MIROC-ES2L","ssp119","r10i1p1f2",1872,"global_tas",-0.0378075343230648
"MIROC-ES2L","ssp119","r10i1p1f2",1872,"sst",0.00486652157450981
"MIROC-ES2L","ssp119","r10i1p1f2",1872,"land_tas",-0.128275882352966
"MIROC-ES2L","ssp119","r10i1p1f2",1873,"global_tas",0.0928559837965963
"MIROC-ES2L","ssp119","r10i1p1f2",1873,"sst",0.0407582715745098
"MIROC-ES2L","ssp119","r10i1p1f2",1873,"land_tas",0.181444117647061
"MIROC-ES2L","ssp119","r10i1p1f2",1874,"global_tas",-0.0766436836742059
"MIROC-ES2L","ssp119","r10i1p1f2",1874,"sst",-0.11528684842549
"MIROC-ES2L","ssp119","r10i1p1f2",1874,"land_tas",-0.0367358823529571
"MIROC-ES2L","ssp119","r10i1p1f2",1875,"global_tas",-0.096689861481309
"MIROC-ES2L","ssp119","r10i1p1f2",1875,"sst",-0.0870707284254902
"MIROC-ES2L","ssp119","r10i1p1f2",1875,"land_tas",-0.14183588235295
"MIROC-ES2L","ssp119","r10i1p1f2",1876,"global_tas",0.021058784611796
"MIROC-ES2L","ssp119","r10i1p1f2",1876,"sst",0.0278280215745098
"MIROC-ES2L","ssp119","r10i1p1f2",1876,"land_tas",0.0674941176470725
"MIROC-ES2L","ssp119","r10i1p1f2",1877,"global_tas",0.00731428583685556
"MIROC-ES2L","ssp119","r10i1p1f2",1877,"sst",0.000743851574509806
"MIROC-ES2L","ssp119","r10i1p1f2",1877,"land_tas",0.0996641176470234
"MIROC-ES2L","ssp119","r10i1p1f2",1878,"global_tas",0.0406210761875059
"MIROC-ES2L","ssp119","r10i1p1f2",1878,"sst",0.0232666915745098
"MIROC-ES2L","ssp119","r10i1p1f2",1878,"land_tas",0.103784117647024
"MIROC-ES2L","ssp119","r10i1p1f2",1879,"global_tas",-0.0389643528058059
"MIROC-ES2L","ssp119","r10i1p1f2",1879,"sst",-0.0333449784254902
"MIROC-ES2L","ssp119","r10i1p1f2",1879,"land_tas",-0.0269358823529728
"MIROC-ES2L","ssp119","r10i1p1f2",1880,"global_tas",-0.133230170630497
"MIROC-ES2L","ssp119","r10i1p1f2",1880,"sst",-0.12685644842549
"MIROC-ES2L","ssp119","r10i1p1f2",1880,"land_tas",-0.125535882352949
"MIROC-ES2L","ssp119","r10i1p1f2",1881,"global_tas",-0.137404194981002
"MIROC-ES2L","ssp119","r10i1p1f2",1881,"sst",-0.0461682284254902
"MIROC-ES2L","ssp119","r10i1p1f2",1881,"land_tas",-0.284535882352941
"MIROC-ES2L","ssp119","r10i1p1f2",1882,"global_tas",0.188818636117787
"MIROC-ES2L","ssp119","r10i1p1f2",1882,"sst",0.13709165157451
"MIROC-ES2L","ssp119","r10i1p1f2",1882,"land_tas",0.34688411764705
"MIROC-ES2L","ssp119","r10i1p1f2",1883,"global_tas",0.302337652953327
"MIROC-ES2L","ssp119","r10i1p1f2",1883,"sst",0.17444675157451
"MIROC-ES2L","ssp119","r10i1p1f2",1883,"land_tas",0.582544117647046
"MIROC-ES2L","ssp119","r10i1p1f2",1884,"global_tas",-0.411069086907617
"MIROC-ES2L","ssp119","r10i1p1f2",1884,"sst",-0.26852524842549
"MIROC-ES2L","ssp119","r10i1p1f2",1884,"land_tas",-0.66520588235295
"MIROC-ES2L","ssp119","r10i1p1f2",1885,"global_tas",-0.371577132027539
"MIROC-ES2L","ssp119","r10i1p1f2",1885,"sst",-0.23880884842549
"MIROC-ES2L","ssp119","r10i1p1f2",1885,"land_tas",-0.629005882352942
"MIROC-ES2L","ssp119","r10i1p1f2",1886,"global_tas",-0.0750868203223831
"MIROC-ES2L","ssp119","r10i1p1f2",1886,"sst",-0.0565423084254902
"MIROC-ES2L","ssp119","r10i1p1f2",1886,"land_tas",-0.228935882352971
"MIROC-ES2L","ssp119","r10i1p1f2",1887,"global_tas",-0.0866307854014394
"MIROC-ES2L","ssp119","r10i1p1f2",1887,"sst",-0.0270634784254902
"MIROC-ES2L","ssp119","r10i1p1f2",1887,"land_tas",-0.25913588235295
"MIROC-ES2L","ssp119","r10i1p1f2",1888,"global_tas",0.0450377804737059
"MIROC-ES2L","ssp119","r10i1p1f2",1888,"sst",0.0477896015745098
"MIROC-ES2L","ssp119","r10i1p1f2",1888,"land_tas",-0.0233858823529545
"MIROC-ES2L","ssp119","r10i1p1f2",1889,"global_tas",0.125446992163631
"MIROC-ES2L","ssp119","r10i1p1f2",1889,"sst",0.0855787715745098
"MIROC-ES2L","ssp119","r10i1p1f2",1889,"land_tas",0.147234117647031
"MIROC-ES2L","ssp119","r10i1p1f2",1890,"global_tas",0.336672354154928
"MIROC-ES2L","ssp119","r10i1p1f2",1890,"sst",0.19944515157451
"MIROC-ES2L","ssp119","r10i1p1f2",1890,"land_tas",0.662924117647037
"MIROC-ES2L","ssp119","r10i1p1f2",1891,"global_tas",0.0331700926996632
"MIROC-ES2L","ssp119","r10i1p1f2",1891,"sst",0.00949560157450981
"MIROC-ES2L","ssp119","r10i1p1f2",1891,"land_tas",0.0392041176470457
"MIROC-ES2L","ssp119","r10i1p1f2",1892,"global_tas",-0.133701203160058
"MIROC-ES2L","ssp119","r10i1p1f2",1892,"sst",-0.16345674842549
"MIROC-ES2L","ssp119","r10i1p1f2",1892,"land_tas",-0.198065882352978
"MIROC-ES2L","ssp119","r10i1p1f2",1893,"global_tas",-0.135893301089197
"MIROC-ES2L","ssp119","r10i1p1f2",1893,"sst",-0.11888884842549
"MIROC-ES2L","ssp119","r10i1p1f2",1893,"land_tas",-0.266635882352944
"MIROC-ES2L","ssp119","r10i1p1f2",1894,"global_tas",0.135700856036522
"MIROC-ES2L","ssp119","r10i1p1f2",1894,"sst",0.0704958515745098
"MIROC-ES2L","ssp119","r10i1p1f2",1894,"land_tas",0.202904117647051
"MIROC-ES2L","ssp119","r10i1p1f2",1895,"global_tas",0.21830066532533
"MIROC-ES2L","ssp119","r10i1p1f2",1895,"sst",0.13863105157451
"MIROC-ES2L","ssp119","r10i1p1f2",1895,"land_tas",0.455004117647036
"MIROC-ES2L","ssp119","r10i1p1f2",1896,"global_tas",0.122905783624162
"MIROC-ES2L","ssp119","r10i1p1f2",1896,"sst",0.13270275157451
"MIROC-ES2L","ssp119","r10i1p1f2",1896,"land_tas",0.198504117647019
"MIROC-ES2L","ssp119","r10i1p1f2",1897,"global_tas",0.0281824248151565
"MIROC-ES2L","ssp119","r10i1p1f2",1897,"sst",0.0291301915745098
"MIROC-ES2L","ssp119","r10i1p1f2",1897,"land_tas",-0.00180588235298274
"MIROC-ES2L","ssp119","r10i1p1f2",1898,"global_tas",-0.212762223155039
"MIROC-ES2L","ssp119","r10i1p1f2",1898,"sst",-0.13658254842549
"MIROC-ES2L","ssp119","r10i1p1f2",1898,"land_tas",-0.291535882352946
"MIROC-ES2L","ssp119","r10i1p1f2",1899,"global_tas",-0.0280335495576765
"MIROC-ES2L","ssp119","r10i1p1f2",1899,"sst",0.0111337715745098
"MIROC-ES2L","ssp119","r10i1p1f2",1899,"land_tas",-0.130955882352964
"MIROC-ES2L","ssp119","r10i1p1f2",1900,"global_tas",0.181383634279825
"MIROC-ES2L","ssp119","r10i1p1f2",1900,"sst",0.17905025157451
"MIROC-ES2L","ssp119","r10i1p1f2",1900,"land_tas",0.200214117647022
"MIROC-ES2L","ssp119","r10i1p1f2",1901,"global_tas",0.212363882931697
"MIROC-ES2L","ssp119","r10i1p1f2",1901,"sst",0.13090915157451
"MIROC-ES2L","ssp119","r10i1p1f2",1901,"land_tas",0.49910411764705
"MIROC-ES2L","ssp119","r10i1p1f2",1902,"global_tas",-0.114040707970503
"MIROC-ES2L","ssp119","r10i1p1f2",1902,"sst",-0.11047774842549
"MIROC-ES2L","ssp119","r10i1p1f2",1902,"land_tas",-0.145215882352943
"MIROC-ES2L","ssp119","r10i1p1f2",1903,"global_tas",-0.346985614639777
"MIROC-ES2L","ssp119","r10i1p1f2",1903,"sst",-0.19394834842549
"MIROC-ES2L","ssp119","r10i1p1f2",1903,"land_tas",-0.586585882352949
"MIROC-ES2L","ssp119","r10i1p1f2",1904,"global_tas",-0.15450204144696
"MIROC-ES2L","ssp119","r10i1p1f2",1904,"sst",-0.0993823984254902
"MIROC-ES2L","ssp119","r10i1p1f2",1904,"land_tas",-0.179875882352974
"MIROC-ES2L","ssp119","r10i1p1f2",1905,"global_tas",-0.0406793424388638
"MIROC-ES2L","ssp119","r10i1p1f2",1905,"sst",-0.0347716484254902
"MIROC-ES2L","ssp119","r10i1p1f2",1905,"land_tas",-0.0419758823529719
"MIROC-ES2L","ssp119","r10i1p1f2",1906,"global_tas",-0.0116639697089909
"MIROC-ES2L","ssp119","r10i1p1f2",1906,"sst",-0.00153272842549019
"MIROC-ES2L","ssp119","r10i1p1f2",1906,"land_tas",0.00136411764702871
"MIROC-ES2L","ssp119","r10i1p1f2",1907,"global_tas",-0.0557719126967982
"MIROC-ES2L","ssp119","r10i1p1f2",1907,"sst",-0.0394203084254902
"MIROC-ES2L","ssp119","r10i1p1f2",1907,"land_tas",-0.0902758823529553
"MIROC-ES2L","ssp119","r10i1p1f2",1908,"global_tas",-0.0332018059834809
"MIROC-ES2L","ssp119","r10i1p1f2",1908,"sst",0.00879369157450981
"MIROC-ES2L","ssp119","r10i1p1f2",1908,"land_tas",-0.129985882352969
"MIROC-ES2L","ssp119","r10i1p1f2",1909,"global_tas",-0.0676308772366951
"MIROC-ES2L","ssp119","r10i1p1f2",1909,"sst",0.0186176915745098
"MIROC-ES2L","ssp119","r10i1p1f2",1909,"land_tas",-0.251875882352977
"MIROC-ES2L","ssp119","r10i1p1f2",1910,"global_tas",0.141195231138283
"MIROC-ES2L","ssp119","r10i1p1f2",1910,"sst",0.12081445157451
"MIROC-ES2L","ssp119","r10i1p1f2",1910,"land_tas",0.129064117647033
"MIROC-ES2L","ssp119","r10i1p1f2",1911,"global_tas",0.30710980878905
"MIROC-ES2L","ssp119","r10i1p1f2",1911,"sst",0.21846335157451
"MIROC-ES2L","ssp119","r10i1p1f2",1911,"land_tas",0.561364117647031
"MIROC-ES2L","ssp119","r10i1p1f2",1912,"global_tas",-0.121541243555839
"MIROC-ES2L","ssp119","r10i1p1f2",1912,"sst",-0.0737993984254902
"MIROC-ES2L","ssp119","r10i1p1f2",1912,"land_tas",-0.292765882352967
"MIROC-ES2L","ssp119","r10i1p1f2",1913,"global_tas",-0.352020966007217
"MIROC-ES2L","ssp119","r10i1p1f2",1913,"sst",-0.22400674842549
"MIROC-ES2L","ssp119","r10i1p1f2",1913,"land_tas",-0.58115588235296
"MIROC-ES2L","ssp119","r10i1p1f2",1914,"global_tas",-0.26637253573324
"MIROC-ES2L","ssp119","r10i1p1f2",1914,"sst",-0.15794134842549
"MIROC-ES2L","ssp119","r10i1p1f2",1914,"land_tas",-0.422135882352961
"MIROC-ES2L","ssp119","r10i1p1f2",1915,"global_tas",0.00360576208373686
"MIROC-ES2L","ssp119","r10i1p1f2",1915,"sst",0.0588231915745098
"MIROC-ES2L","ssp119","r10i1p1f2",1915,"land_tas",-0.0940958823529741
"MIROC-ES2L","ssp119","r10i1p1f2",1916,"global_tas",0.234873214894606
"MIROC-ES2L","ssp119","r10i1p1f2",1916,"sst",0.16189415157451
"MIROC-ES2L","ssp119","r10i1p1f2",1916,"land_tas",0.377094117647061
"MIROC-ES2L","ssp119","r10i1p1f2",1917,"global_tas",0.105354700592272
"MIROC-ES2L","ssp119","r10i1p1f2",1917,"sst",0.0788392715745098
"MIROC-ES2L","ssp119","r10i1p1f2",1917,"land_tas",0.138384117647036
"MIROC-ES2L","ssp119","r10i1p1f2",1918,"global_tas",0.0551147343326761
"MIROC-ES2L","ssp119","r10i1p1f2",1918,"sst",0.0630011915745098
"MIROC-ES2L","ssp119","r10i1p1f2",1918,"land_tas",0.00133411764704761
"MIROC-ES2L","ssp119","r10i1p1f2",1919,"global_tas",0.204820072279688
"MIROC-ES2L","ssp119","r10i1p1f2",1919,"sst",0.22498555157451
"MIROC-ES2L","ssp119","r10i1p1f2",1919,"land_tas",0.131914117647057
"MIROC-ES2L","ssp119","r10i1p1f2",1920,"global_tas",0.262956246977865
"MIROC-ES2L","ssp119","r10i1p1f2",1920,"sst",0.22339865157451
"MIROC-ES2L","ssp119","r10i1p1f2",1920,"land_tas",0.294824117647067
"MIROC-ES2L","ssp119","r10i1p1f2",1921,"global_tas",0.153808352615442
"MIROC-ES2L","ssp119","r10i1p1f2",1921,"sst",0.14320305157451
"MIROC-ES2L","ssp119","r10i1p1f2",1921,"land_tas",0.083564117647029
"MIROC-ES2L","ssp119","r10i1p1f2",1922,"global_tas",0.111362005677393
"MIROC-ES2L","ssp119","r10i1p1f2",1922,"sst",0.0541117715745098
"MIROC-ES2L","ssp119","r10i1p1f2",1922,"land_tas",0.232414117647068
"MIROC-ES2L","ssp119","r10i1p1f2",1923,"global_tas",0.0730223555785301
"MIROC-ES2L","ssp119","r10i1p1f2",1923,"sst",0.0363701015745098
"MIROC-ES2L","ssp119","r10i1p1f2",1923,"land_tas",0.064324117647061
"MIROC-ES2L","ssp119","r10i1p1f2",1924,"global_tas",0.318736749740594
"MIROC-ES2L","ssp119","r10i1p1f2",1924,"sst",0.22668055157451
"MIROC-ES2L","ssp119","r10i1p1f2",1924,"land_tas",0.456994117647071
"MIROC-ES2L","ssp119","r10i1p1f2",1925,"global_tas",0.197955783789951
"MIROC-ES2L","ssp119","r10i1p1f2",1925,"sst",0.11443605157451
"MIROC-ES2L","ssp119","r10i1p1f2",1925,"land_tas",0.229484117647019
"MIROC-ES2L","ssp119","r10i1p1f2",1926,"global_tas",0.116087448336884
"MIROC-ES2L","ssp119","r10i1p1f2",1926,"sst",0.10464625157451
"MIROC-ES2L","ssp119","r10i1p1f2",1926,"land_tas",0.0674641176470345
"MIROC-ES2L","ssp119","r10i1p1f2",1927,"global_tas",0.186731959630663
"MIROC-ES2L","ssp119","r10i1p1f2",1927,"sst",0.16629365157451
"MIROC-ES2L","ssp119","r10i1p1f2",1927,"land_tas",0.27316411764707
"MIROC-ES2L","ssp119","r10i1p1f2",1928,"global_tas",0.291247886974929
"MIROC-ES2L","ssp119","r10i1p1f2",1928,"sst",0.24447815157451
"MIROC-ES2L","ssp119","r10i1p1f2",1928,"land_tas",0.32900411764706
"MIROC-ES2L","ssp119","r10i1p1f2",1929,"global_tas",0.257924847270317
"MIROC-ES2L","ssp119","r10i1p1f2",1929,"sst",0.16755925157451
"MIROC-ES2L","ssp119","r10i1p1f2",1929,"land_tas",0.38204411764707
"MIROC-ES2L","ssp119","r10i1p1f2",1930,"global_tas",0.0891608498193364
"MIROC-ES2L","ssp119","r10i1p1f2",1930,"sst",0.0434487715745098
"MIROC-ES2L","ssp119","r10i1p1f2",1930,"land_tas",0.135214117647024
"MIROC-ES2L","ssp119","r10i1p1f2",1931,"global_tas",0.137887980164521
"MIROC-ES2L","ssp119","r10i1p1f2",1931,"sst",0.10850835157451
"MIROC-ES2L","ssp119","r10i1p1f2",1931,"land_tas",0.0564641176470673
"MIROC-ES2L","ssp119","r10i1p1f2",1932,"global_tas",0.361059561906757
"MIROC-ES2L","ssp119","r10i1p1f2",1932,"sst",0.24830065157451
"MIROC-ES2L","ssp119","r10i1p1f2",1932,"land_tas",0.462264117647067
"MIROC-ES2L","ssp119","r10i1p1f2",1933,"global_tas",0.188104654630877
"MIROC-ES2L","ssp119","r10i1p1f2",1933,"sst",0.0812134415745098
"MIROC-ES2L","ssp119","r10i1p1f2",1933,"land_tas",0.280414117647069
"MIROC-ES2L","ssp119","r10i1p1f2",1934,"global_tas",0.139221919605575
"MIROC-ES2L","ssp119","r10i1p1f2",1934,"sst",0.10415655157451
"MIROC-ES2L","ssp119","r10i1p1f2",1934,"land_tas",0.0904141176470716
"MIROC-ES2L","ssp119","r10i1p1f2",1935,"global_tas",0.287698935184665
"MIROC-ES2L","ssp119","r10i1p1f2",1935,"sst",0.20845335157451
"MIROC-ES2L","ssp119","r10i1p1f2",1935,"land_tas",0.334924117647063
"MIROC-ES2L","ssp119","r10i1p1f2",1936,"global_tas",0.383881555018831
"MIROC-ES2L","ssp119","r10i1p1f2",1936,"sst",0.32454175157451
"MIROC-ES2L","ssp119","r10i1p1f2",1936,"land_tas",0.457964117647066
"MIROC-ES2L","ssp119","r10i1p1f2",1937,"global_tas",0.317013179901267
"MIROC-ES2L","ssp119","r10i1p1f2",1937,"sst",0.20630585157451
"MIROC-ES2L","ssp119","r10i1p1f2",1937,"land_tas",0.547814117647022
"MIROC-ES2L","ssp119","r10i1p1f2",1938,"global_tas",0.210439643527877
"MIROC-ES2L","ssp119","r10i1p1f2",1938,"sst",0.12662155157451
"MIROC-ES2L","ssp119","r10i1p1f2",1938,"land_tas",0.259724117647067
"MIROC-ES2L","ssp119","r10i1p1f2",1939,"global_tas",0.201971987708362
"MIROC-ES2L","ssp119","r10i1p1f2",1939,"sst",0.12971295157451
"MIROC-ES2L","ssp119","r10i1p1f2",1939,"land_tas",0.121814117647034
"MIROC-ES2L","ssp119","r10i1p1f2",1940,"global_tas",0.284554754341855
"MIROC-ES2L","ssp119","r10i1p1f2",1940,"sst",0.20490275157451
"MIROC-ES2L","ssp119","r10i1p1f2",1940,"land_tas",0.353414117647048
"MIROC-ES2L","ssp119","r10i1p1f2",1941,"global_tas",0.467004409043511
"MIROC-ES2L","ssp119","r10i1p1f2",1941,"sst",0.28363715157451
"MIROC-ES2L","ssp119","r10i1p1f2",1941,"land_tas",0.684264117647047
"MIROC-ES2L","ssp119","r10i1p1f2",1942,"global_tas",0.427010672755102
"MIROC-ES2L","ssp119","r10i1p1f2",1942,"sst",0.30899515157451
"MIROC-ES2L","ssp119","r10i1p1f2",1942,"land_tas",0.655634117647026
"MIROC-ES2L","ssp119","r10i1p1f2",1943,"global_tas",0.197876405403804
"MIROC-ES2L","ssp119","r10i1p1f2",1943,"sst",0.14661335157451
"MIROC-ES2L","ssp119","r10i1p1f2",1943,"land_tas",0.217864117647025
"MIROC-ES2L","ssp119","r10i1p1f2",1944,"global_tas",0.0838965231360476
"MIROC-ES2L","ssp119","r10i1p1f2",1944,"sst",0.0893035215745098
"MIROC-ES2L","ssp119","r10i1p1f2",1944,"land_tas",-0.0269858823529603
"MIROC-ES2L","ssp119","r10i1p1f2",1945,"global_tas",0.200586363072603
"MIROC-ES2L","ssp119","r10i1p1f2",1945,"sst",0.16842825157451
"MIROC-ES2L","ssp119","r10i1p1f2",1945,"land_tas",0.0948041176470724
"MIROC-ES2L","ssp119","r10i1p1f2",1946,"global_tas",0.366000306329795
"MIROC-ES2L","ssp119","r10i1p1f2",1946,"sst",0.30472935157451
"MIROC-ES2L","ssp119","r10i1p1f2",1946,"land_tas",0.474324117647029
"MIROC-ES2L","ssp119","r10i1p1f2",1947,"global_tas",0.446388237788426
"MIROC-ES2L","ssp119","r10i1p1f2",1947,"sst",0.32471825157451
"MIROC-ES2L","ssp119","r10i1p1f2",1947,"land_tas",0.703084117647052
"MIROC-ES2L","ssp119","r10i1p1f2",1948,"global_tas",0.185373594574287
"MIROC-ES2L","ssp119","r10i1p1f2",1948,"sst",0.11444735157451
"MIROC-ES2L","ssp119","r10i1p1f2",1948,"land_tas",0.235464117647041
"MIROC-ES2L","ssp119","r10i1p1f2",1949,"global_tas",0.0763614885043467
"MIROC-ES2L","ssp119","r10i1p1f2",1949,"sst",0.0779238515745098
"MIROC-ES2L","ssp119","r10i1p1f2",1949,"land_tas",0.0182141176470623
"MIROC-ES2L","ssp119","r10i1p1f2",1950,"global_tas",0.155731483679119
"MIROC-ES2L","ssp119","r10i1p1f2",1950,"sst",0.15380785157451
"MIROC-ES2L","ssp119","r10i1p1f2",1950,"land_tas",0.139264117647031
"MIROC-ES2L","ssp119","r10i1p1f2",1951,"global_tas",0.334835122752736
"MIROC-ES2L","ssp119","r10i1p1f2",1951,"sst",0.26031245157451
"MIROC-ES2L","ssp119","r10i1p1f2",1951,"land_tas",0.462724117647042
"MIROC-ES2L","ssp119","r10i1p1f2",1952,"global_tas",0.452969595865
"MIROC-ES2L","ssp119","r10i1p1f2",1952,"sst",0.24025585157451
"MIROC-ES2L","ssp119","r10i1p1f2",1952,"land_tas",0.828814117647028
"MIROC-ES2L","ssp119","r10i1p1f2",1953,"global_tas",0.0831520182617282
"MIROC-ES2L","ssp119","r10i1p1f2",1953,"sst",0.0142641915745098
"MIROC-ES2L","ssp119","r10i1p1f2",1953,"land_tas",0.0329641176470545
"MIROC-ES2L","ssp119","r10i1p1f2",1954,"global_tas",0.0894986108928038
"MIROC-ES2L","ssp119","r10i1p1f2",1954,"sst",0.0718885215745098
"MIROC-ES2L","ssp119","r10i1p1f2",1954,"land_tas",0.012294117647059
"MIROC-ES2L","ssp119","r10i1p1f2",1955,"global_tas",0.212244253751294
"MIROC-ES2L","ssp119","r10i1p1f2",1955,"sst",0.15929685157451
"MIROC-ES2L","ssp119","r10i1p1f2",1955,"land_tas",0.229024117647043
"MIROC-ES2L","ssp119","r10i1p1f2",1956,"global_tas",0.34042605201563
"MIROC-ES2L","ssp119","r10i1p1f2",1956,"sst",0.23371815157451
"MIROC-ES2L","ssp119","r10i1p1f2",1956,"land_tas",0.477924117647035
"MIROC-ES2L","ssp119","r10i1p1f2",1957,"global_tas",0.418544625967911
"MIROC-ES2L","ssp119","r10i1p1f2",1957,"sst",0.27123745157451
"MIROC-ES2L","ssp119","r10i1p1f2",1957,"land_tas",0.620904117647058
"MIROC-ES2L","ssp119","r10i1p1f2",1958,"global_tas",0.197315405742586
"MIROC-ES2L","ssp119","r10i1p1f2",1958,"sst",0.12470015157451
"MIROC-ES2L","ssp119","r10i1p1f2",1958,"land_tas",0.259724117647067
"MIROC-ES2L","ssp119","r10i1p1f2",1959,"global_tas",0.0738909334802997
"MIROC-ES2L","ssp119","r10i1p1f2",1959,"sst",-0.0286718084254902
"MIROC-ES2L","ssp119","r10i1p1f2",1959,"land_tas",0.117814117647072
"MIROC-ES2L","ssp119","r10i1p1f2",1960,"global_tas",-0.0112313482197806
"MIROC-ES2L","ssp119","r10i1p1f2",1960,"sst",0.0402901915745098
"MIROC-ES2L","ssp119","r10i1p1f2",1960,"land_tas",-0.112465882352978
"MIROC-ES2L","ssp119","r10i1p1f2",1961,"global_tas",0.230644113430003
"MIROC-ES2L","ssp119","r10i1p1f2",1961,"sst",0.18828825157451
"MIROC-ES2L","ssp119","r10i1p1f2",1961,"land_tas",0.231684117647035
"MIROC-ES2L","ssp119","r10i1p1f2",1962,"global_tas",0.275968189231378
"MIROC-ES2L","ssp119","r10i1p1f2",1962,"sst",0.19808715157451
"MIROC-ES2L","ssp119","r10i1p1f2",1962,"land_tas",0.478724117647062
"MIROC-ES2L","ssp119","r10i1p1f2",1963,"global_tas",-0.0993489502318994
"MIROC-ES2L","ssp119","r10i1p1f2",1963,"sst",-0.10262947842549
"MIROC-ES2L","ssp119","r10i1p1f2",1963,"land_tas",-0.103895882352958
"MIROC-ES2L","ssp119","r10i1p1f2",1964,"global_tas",-0.211641344945463
"MIROC-ES2L","ssp119","r10i1p1f2",1964,"sst",-0.20589174842549
"MIROC-ES2L","ssp119","r10i1p1f2",1964,"land_tas",-0.286335882352944
"MIROC-ES2L","ssp119","r10i1p1f2",1965,"global_tas",-0.0892412092954942
"MIROC-ES2L","ssp119","r10i1p1f2",1965,"sst",-0.0444451484254902
"MIROC-ES2L","ssp119","r10i1p1f2",1965,"land_tas",-0.153535882352969
"MIROC-ES2L","ssp119","r10i1p1f2",1966,"global_tas",0.157120467614902
"MIROC-ES2L","ssp119","r10i1p1f2",1966,"sst",0.0837571915745098
"MIROC-ES2L","ssp119","r10i1p1f2",1966,"land_tas",0.236014117647073
"MIROC-ES2L","ssp119","r10i1p1f2",1967,"global_tas",0.144455659891094
"MIROC-ES2L","ssp119","r10i1p1f2",1967,"sst",0.13544865157451
"MIROC-ES2L","ssp119","r10i1p1f2",1967,"land_tas",0.167714117647051
"MIROC-ES2L","ssp119","r10i1p1f2",1968,"global_tas",0.219778492665057
"MIROC-ES2L","ssp119","r10i1p1f2",1968,"sst",0.14475195157451
"MIROC-ES2L","ssp119","r10i1p1f2",1968,"land_tas",0.357234117647067
"MIROC-ES2L","ssp119","r10i1p1f2",1969,"global_tas",0.0997041635073401
"MIROC-ES2L","ssp119","r10i1p1f2",1969,"sst",0.0576769415745098
"MIROC-ES2L","ssp119","r10i1p1f2",1969,"land_tas",0.164764117647053
"MIROC-ES2L","ssp119","r10i1p1f2",1970,"global_tas",0.133349591991475
"MIROC-ES2L","ssp119","r10i1p1f2",1970,"sst",0.0909070515745098
"MIROC-ES2L","ssp119","r10i1p1f2",1970,"land_tas",0.161644117647029
"MIROC-ES2L","ssp119","r10i1p1f2",1971,"global_tas",0.1378690200238
"MIROC-ES2L","ssp119","r10i1p1f2",1971,"sst",0.12727145157451
"MIROC-ES2L","ssp119","r10i1p1f2",1971,"land_tas",0.0879141176470739
"MIROC-ES2L","ssp119","r10i1p1f2",1972,"global_tas",0.104126112672645
"MIROC-ES2L","ssp119","r10i1p1f2",1972,"sst",0.0699809415745098
"MIROC-ES2L","ssp119","r10i1p1f2",1972,"land_tas",0.0406141176470669
"MIROC-ES2L","ssp119","r10i1p1f2",1973,"global_tas",0.0642529669731289
"MIROC-ES2L","ssp119","r10i1p1f2",1973,"sst",0.12860385157451
"MIROC-ES2L","ssp119","r10i1p1f2",1973,"land_tas",-0.115935882352971
"MIROC-ES2L","ssp119","r10i1p1f2",1974,"global_tas",0.290143673063767
"MIROC-ES2L","ssp119","r10i1p1f2",1974,"sst",0.25923655157451
"MIROC-ES2L","ssp119","r10i1p1f2",1974,"land_tas",0.278004117647072
"MIROC-ES2L","ssp119","r10i1p1f2",1975,"global_tas",0.448334922196182
